"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"20257","TD24041537","Item240415437","SUP425","8500","excl","1","3","2024-04-11","10267297","8500","bids/Xerox Scan_11042024105609.PDF"
"20258","TD24041596","Item240415996","SUP421","1764","excl","5","2","2024-03-26","10264022","8820","bids/Xerox Scan_11042024064009.PDF"
"20259","TD24041596","Item240415996","SUP544","1720","excl","5","3","2024-03-26","10264022","8600","bids/Xerox Scan_11042024064034.PDF"
"20260","TD24041596","Item240415996","SUP22","1700","excl","5","4","2024-03-26","10264022","8500","bids/Xerox Scan_11042024064047.PDF"
"20261","TD24041576","Item240415485","SUP498","5100","excl","1","1","2024-04-04","10266280","5100","bids/Xerox Scan_12042024091213.PDF"
"20262","TD24041576","Item240415485","SUP857","6000","excl","1","2","2024-04-04","10266280","6000","bids/Xerox Scan_12042024091228.PDF"
"20263","TD24041576","Item240415485","SUP630","4629","excl","1","3","2024-04-04","10266280","4629","bids/Xerox Scan_12042024091246.PDF"
"20264","TD24041565","Item240415309","SUP731","98.65","excl","100","1","2024-04-11","10263400","9865","bids/Xerox Scan_11042024110615.PDF"
"20265","TD24041540","Item240415981","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160456Xerox Scan_12042024112456.PDF"
"20266","TD24041549","Item240415992","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160457Xerox Scan_12042024112456.PDF"
"20267","TD2404159","Item240415802","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160458Xerox Scan_12042024112456.PDF"
"20268","TD24041528","Item240415723","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160459Xerox Scan_12042024112456.PDF"
"20269","TD24041519","Item240415883","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160460Xerox Scan_12042024112456.PDF"
"20270","TD24041556","Item240415854","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160461Xerox Scan_12042024112456.PDF"
"20271","TD24041522","Item240415961","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160462Xerox Scan_12042024112456.PDF"
"20272","TD24041574","Item240415495","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160463Xerox Scan_12042024112456.PDF"
"20273","TD24041534","Item240415843","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160464Xerox Scan_12042024112456.PDF"
"20274","TD24041566","Item240415727","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713160465Xerox Scan_12042024112456.PDF"
"20275","TD24041565","Item240415309","SUP584","100","excl","100","2","2024-04-11","10263400","10000","bids/Xerox Scan_11042024110647.PDF"
"20276","TD24041565","Item240415309","SUP121","97.73","excl","100","3","2024-04-11","10263400","9773","bids/Xerox Scan_11042024110712.PDF"
"20277","TD24041565","Item240415309","SUP954","82","excl","100","4","2024-04-11","10263400","8200","bids/Xerox Scan_11042024110731.PDF"
"20278","TD24041565","Item240415309","SUP537","150","excl","100","5","2024-04-11","10263400","15000","bids/Xerox Scan_11042024110803.PDF"
"20279","TD24041565","Item240415309","SUP998","288","excl","100","6","2024-04-11","10263400","28800","bids/Xerox Scan_11042024110823.PDF"
"20280","TD24041565","Item240415309","SUP225","111.11","excl","100","7","2024-04-11","10263400","11111","bids/Xerox Scan_11042024110856.PDF"
"20281","TD24041550","Item240415595","SUP954","50.4","excl","30","1","2024-04-11","10267244","1512","bids/Xerox Scan_12042024065327.PDF"
"20282","TD24041550","Item240415595","SUP16","85","excl","30","2","2024-04-11","10267244","2550","bids/Xerox Scan_12042024065348.PDF"
"20283","TD24041550","Item240415595","SUP225","33.9","excl","30","3","2024-04-11","10267244","1017","bids/Xerox Scan_12042024065405.PDF"
"20284","TD24041573","Item240415795","SUP767","32.37","excl","10","1","2024-04-15","10267430","323.7","bids/Xerox Scan_12042024101711.PDF"
"20285","TD24041586","Item240415338","SUP83","250","excl","4","1","2024-04-09","10266285","2360","bids/Xerox Scan_12042024122044.PDF"
"20286","TD24041586","Item240415316","SUP83","220","excl.","2","1","2024-04-09","10266285","2360","bids/Xerox Scan_12042024122044.PDF"
"20287","TD24041586","Item240415241","SUP83","235","excl.","2","1","2024-04-09","10266285","2360","bids/Xerox Scan_12042024122044.PDF"
"20288","TD24041586","Item240415574","SUP83","225","excl.","2","1","2024-04-09","10266285","2360","bids/Xerox Scan_12042024122044.PDF"
"20289","TD24041551","Item240415704","SUP83","95","excl","5","1","2024-04-10","10260940","1750","bids/Xerox Scan_11042024105808.PDF"
"20290","TD24041551","Item240415500","SUP83","85","excl.","5","1","2024-04-10","10260940","1750","bids/Xerox Scan_11042024105808.PDF"
"20291","TD24041551","Item240415891","SUP83","85","excl.","5","1","2024-04-10","10260940","1750","bids/Xerox Scan_11042024105808.PDF"
"20292","TD24041551","Item240415854","SUP83","85","excl.","5","1","2024-04-10","10260940","1750","bids/Xerox Scan_11042024105808.PDF"
"20293","TD24041551","Item240415704","SUP676","148","excl","5","2","2024-04-11","10260940","2675","bids/Xerox Scan_11042024105836.PDF"
"20294","TD24041551","Item240415500","SUP676","129","excl","5","2","2024-04-11","10260940","2675","bids/Xerox Scan_11042024105836.PDF"
"20295","TD24041551","Item240415891","SUP676","129","excl","5","2","2024-04-11","10260940","2675","bids/Xerox Scan_11042024105836.PDF"
"20296","TD24041551","Item240415854","SUP676","129","excl","5","2","2024-04-11","10260940","2675","bids/Xerox Scan_11042024105836.PDF"
"20297","TD2404153","Item240415364","SUP954","2.35","excl","100","1","2024-04-11","10267246","1175","bids/Xerox Scan_12042024065626.PDF"
"20298","TD2404153","Item2404155","SUP954","2.35","excl.","100","1","2024-04-11","10267246","1175","bids/Xerox Scan_12042024065626.PDF"
"20299","TD2404153","Item240415719","SUP954","2.35","excl.","100","1","2024-04-11","10267246","1175","bids/Xerox Scan_12042024065626.PDF"
"20300","TD2404153","Item240415509","SUP954","2.35","excl.","100","1","2024-04-11","10267246","1175","bids/Xerox Scan_12042024065626.PDF"
"20301","TD2404153","Item240415710","SUP954","2.35","excl.","100","1","2024-04-11","10267246","1175","bids/Xerox Scan_12042024065626.PDF"
"20302","TD24041586","Item240415338","SUP625","255","excl","4","2","2024-04-09","10266285","2250","bids/Xerox Scan_12042024122114.PDF"
"20303","TD24041586","Item240415316","SUP625","205","excl","2","2","2024-04-09","10266285","2250","bids/Xerox Scan_12042024122114.PDF"
"20304","TD24041586","Item240415241","SUP625","205","excl","2","2","2024-04-09","10266285","2250","bids/Xerox Scan_12042024122114.PDF"
"20305","TD24041586","Item240415574","SUP625","205","excl","2","2","2024-04-09","10266285","2250","bids/Xerox Scan_12042024122114.PDF"
"20306","TD24041551","Item240415704","SUP625","130","excl","5","3","2024-04-11","10260940","2825","bids/Xerox Scan_11042024105856.PDF"
"20307","TD24041551","Item240415500","SUP625","145","excl","5","3","2024-04-11","10260940","2825","bids/Xerox Scan_11042024105856.PDF"
"20308","TD24041551","Item240415891","SUP625","145","excl","5","3","2024-04-11","10260940","2825","bids/Xerox Scan_11042024105856.PDF"
"20309","TD24041551","Item240415854","SUP625","145","excl","5","3","2024-04-11","10260940","2825","bids/Xerox Scan_11042024105856.PDF"
"20310","TD2404153","Item240415364","SUP939","3.16","excl","100","2","2024-04-11","10267246","1580","bids/Xerox Scan_12042024065642.PDF"
"20311","TD2404153","Item2404155","SUP939","3.16","excl","100","2","2024-04-11","10267246","1580","bids/Xerox Scan_12042024065642.PDF"
"20312","TD2404153","Item240415719","SUP939","3.16","excl","100","2","2024-04-11","10267246","1580","bids/Xerox Scan_12042024065642.PDF"
"20313","TD2404153","Item240415509","SUP939","3.16","excl","100","2","2024-04-11","10267246","1580","bids/Xerox Scan_12042024065642.PDF"
"20314","TD2404153","Item240415710","SUP939","3.16","excl","100","2","2024-04-11","10267246","1580","bids/Xerox Scan_12042024065642.PDF"
"20315","TD2404153","Item240415364","SUP658","3.4","excl","100","3","2024-04-10","10267246","1700","bids/Xerox Scan_12042024065658.PDF"
"20316","TD2404153","Item2404155","SUP658","3.4","excl","100","3","2024-04-10","10267246","1700","bids/Xerox Scan_12042024065658.PDF"
"20317","TD2404153","Item240415719","SUP658","3.4","excl","100","3","2024-04-10","10267246","1700","bids/Xerox Scan_12042024065658.PDF"
"20318","TD2404153","Item240415509","SUP658","3.4","excl","100","3","2024-04-10","10267246","1700","bids/Xerox Scan_12042024065658.PDF"
"20319","TD2404153","Item240415710","SUP658","3.4","excl","100","3","2024-04-10","10267246","1700","bids/Xerox Scan_12042024065658.PDF"
"20320","TD2404153","Item240415364","SUP532","4.2","excl","100","4","2024-04-10","10267246","2100","bids/Xerox Scan_12042024065718.PDF"
"20321","TD2404153","Item2404155","SUP532","4.2","excl","100","4","2024-04-10","10267246","2100","bids/Xerox Scan_12042024065718.PDF"
"20322","TD2404153","Item240415719","SUP532","4.2","excl","100","4","2024-04-10","10267246","2100","bids/Xerox Scan_12042024065718.PDF"
"20323","TD2404153","Item240415509","SUP532","4.2","excl","100","4","2024-04-10","10267246","2100","bids/Xerox Scan_12042024065718.PDF"
"20324","TD2404153","Item240415710","SUP532","4.2","excl","100","4","2024-04-10","10267246","2100","bids/Xerox Scan_12042024065718.PDF"
"20325","TD24041586","Item240415338","SUP16","330","excl","4","3","2024-04-10","10266285","3300","bids/Xerox Scan_12042024122643.PDF"
"20326","TD24041586","Item240415316","SUP16","330","excl","2","3","2024-04-10","10266285","3300","bids/Xerox Scan_12042024122643.PDF"
"20327","TD24041586","Item240415241","SUP16","330","excl","2","3","2024-04-10","10266285","3300","bids/Xerox Scan_12042024122643.PDF"
"20328","TD24041586","Item240415574","SUP16","330","excl","2","3","2024-04-10","10266285","3300","bids/Xerox Scan_12042024122643.PDF"
"20329","TD2404153","Item240415364","SUP225","0.67","excl","100","5","2024-04-11","10267246","335","bids/Xerox Scan_12042024065750.PDF"
"20330","TD2404153","Item2404155","SUP225","0.67","excl","100","5","2024-04-11","10267246","335","bids/Xerox Scan_12042024065750.PDF"
"20331","TD2404153","Item240415719","SUP225","0.67","excl","100","5","2024-04-11","10267246","335","bids/Xerox Scan_12042024065750.PDF"
"20332","TD2404153","Item240415509","SUP225","0.67","excl","100","5","2024-04-11","10267246","335","bids/Xerox Scan_12042024065750.PDF"
"20333","TD2404153","Item240415710","SUP225","0.67","excl","100","5","2024-04-11","10267246","335","bids/Xerox Scan_12042024065750.PDF"
"20334","TD2404153","Item240415364","SUP537","2.75","excl","100","6","2024-04-11","10267246","1375","bids/Xerox Scan_12042024065804.PDF"
"20335","TD2404153","Item2404155","SUP537","2.75","excl","100","6","2024-04-11","10267246","1375","bids/Xerox Scan_12042024065804.PDF"
"20336","TD2404153","Item240415719","SUP537","2.75","excl","100","6","2024-04-11","10267246","1375","bids/Xerox Scan_12042024065804.PDF"
"20337","TD2404153","Item240415509","SUP537","2.75","excl","100","6","2024-04-11","10267246","1375","bids/Xerox Scan_12042024065804.PDF"
"20338","TD2404153","Item240415710","SUP537","2.75","excl","100","6","2024-04-11","10267246","1375","bids/Xerox Scan_12042024065804.PDF"
"20339","TD24041551","Item240415704","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162593Xerox Scan_11042024110057.PDF"
"20340","TD24041551","Item240415500","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162593Xerox Scan_11042024110057.PDF"
"20341","TD24041551","Item240415891","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162593Xerox Scan_11042024110057.PDF"
"20342","TD24041551","Item240415854","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162593Xerox Scan_11042024110057.PDF"
"20343","TD24041551","Item240415704","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162594Xerox Scan_11042024110057.PDF"
"20344","TD24041551","Item240415500","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162594Xerox Scan_11042024110057.PDF"
"20345","TD24041551","Item240415891","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162594Xerox Scan_11042024110057.PDF"
"20346","TD24041551","Item240415854","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162594Xerox Scan_11042024110057.PDF"
"20347","TD24041551","Item240415704","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162595Xerox Scan_11042024110057.PDF"
"20348","TD24041551","Item240415500","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162595Xerox Scan_11042024110057.PDF"
"20349","TD24041551","Item240415891","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162595Xerox Scan_11042024110057.PDF"
"20350","TD24041551","Item240415854","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162595Xerox Scan_11042024110057.PDF"
"20351","TD24041551","Item240415704","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162596Xerox Scan_11042024110057.PDF"
"20352","TD24041551","Item240415500","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162596Xerox Scan_11042024110057.PDF"
"20353","TD24041551","Item240415891","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162596Xerox Scan_11042024110057.PDF"
"20354","TD24041551","Item240415854","SUP141","150","excl","5","4","2024-04-11","10260940","3000","bids/1713162596Xerox Scan_11042024110057.PDF"
"20355","TD2404153","Item240415364","SUP423","3.2","excl","100","7","2024-04-11","10267246","1600","bids/Xerox Scan_12042024065820.PDF"
"20356","TD2404153","Item2404155","SUP423","3.2","excl","100","7","2024-04-11","10267246","1600","bids/Xerox Scan_12042024065820.PDF"
"20357","TD2404153","Item240415719","SUP423","3.2","excl","100","7","2024-04-11","10267246","1600","bids/Xerox Scan_12042024065820.PDF"
"20358","TD2404153","Item240415509","SUP423","3.2","excl","100","7","2024-04-11","10267246","1600","bids/Xerox Scan_12042024065820.PDF"
"20359","TD2404153","Item240415710","SUP423","3.2","excl","100","7","2024-04-11","10267246","1600","bids/Xerox Scan_12042024065820.PDF"
"20360","TD24041586","Item240415338","SUP676","355","excl","4","4","2024-04-10","10266285","3378","bids/Xerox Scan_12042024122712.PDF"
"20361","TD24041586","Item240415316","SUP676","313","excl","2","4","2024-04-10","10266285","3378","bids/Xerox Scan_12042024122712.PDF"
"20362","TD24041586","Item240415241","SUP676","330","excl","2","4","2024-04-10","10266285","3378","bids/Xerox Scan_12042024122712.PDF"
"20363","TD24041586","Item240415574","SUP676","336","excl","2","4","2024-04-10","10266285","3378","bids/Xerox Scan_12042024122712.PDF"
"20364","TD2404153","Item240415364","SUP425","4.5","excl","100","8","2024-04-11","10267246","2250","bids/Xerox Scan_12042024065836.PDF"
"20365","TD2404153","Item2404155","SUP425","4.5","excl","100","8","2024-04-11","10267246","2250","bids/Xerox Scan_12042024065836.PDF"
"20366","TD2404153","Item240415719","SUP425","4.5","excl","100","8","2024-04-11","10267246","2250","bids/Xerox Scan_12042024065836.PDF"
"20367","TD2404153","Item240415509","SUP425","4.5","excl","100","8","2024-04-11","10267246","2250","bids/Xerox Scan_12042024065836.PDF"
"20368","TD2404153","Item240415710","SUP425","4.5","excl","100","8","2024-04-11","10267246","2250","bids/Xerox Scan_12042024065836.PDF"
"20369","TD24041551","Item240415704","SUP14","80","excl","5","5","2024-04-10","10260940","1600","bids/Xerox Scan_11042024110034.PDF"
"20370","TD24041551","Item240415500","SUP14","80","excl","5","5","2024-04-10","10260940","1600","bids/Xerox Scan_11042024110034.PDF"
"20371","TD24041551","Item240415891","SUP14","80","excl","5","5","2024-04-10","10260940","1600","bids/Xerox Scan_11042024110034.PDF"
"20372","TD24041551","Item240415854","SUP14","80","excl","5","5","2024-04-10","10260940","1600","bids/Xerox Scan_11042024110034.PDF"
"20373","TD24041511","Item240415940","SUP361","50","excl","10","1","2024-04-15","10267546","500","bids/1713163515Xerox Scan_12042024112456.PDF"
"20374","TD24041548","Item240415652","SUP694","3270","excl","1","1","2024-03-28","10267031","3270","bids/Xerox Scan_12042024121146.PDF"
"20375","TD2404156","Item240415553","SUP813","20","excl","3","1","2024-04-15","10267512","60","bids/1713163788Xerox Scan_12042024090618.PDF"
"20376","TD24041518","Item240415469","SUP813","5.25","excl","42","1","2024-04-15","10267537","220.5","bids/Xerox Scan_12042024112424.PDF"
"20377","TD24041578","Item240415422","SUP813","5.25","excl","42","1","2024-04-15","10267537","220.5","bids/1713164095Xerox Scan_12042024112424.PDF"
"20378","TD24041555","Item240415199","SUP863","1100","excl","1","1","2024-04-11","10267519","1100","bids/Xerox Scan_12042024121515.PDF"
"20379","TD24041569","Item240415649","SUP502","3270","excl","1","1","2024-04-15","10265579","3270","bids/1713164775NEVERMIND PUWERA.PDF"
"20380","TD24041557","Item240415920","SUP764","3270","excl","1","1","2024-04-15","10267190","3270","bids/1713165097MSONZA LAWRENCE.PDF"
"20381","TD24041592","Item240415165","SUP502","3270","excl","1","1","2024-04-15","10265579","3270","bids/1713165441NEVERMIND PUWERA.PDF"
"20382","TD24041594","Item24041521","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165595Xerox Scan_12042024121011.PDF"
"20383","TD24041523","Item240415856","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165596Xerox Scan_12042024121011.PDF"
"20384","TD24041533","Item240415902","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165637Xerox Scan_12042024121011.PDF"
"20385","TD24041558","Item240415220","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165650Xerox Scan_12042024121011.PDF"
"20386","TD24041546","Item240415279","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165675Xerox Scan_12042024121011.PDF"
"20387","TD24041538","Item240415902","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165676Xerox Scan_12042024121011.PDF"
"20388","TD24041570","Item240415971","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165677Xerox Scan_12042024121011.PDF"
"20389","TD24041588","Item240415898","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165678Xerox Scan_12042024121011.PDF"
"20390","TD2404158","Item240415587","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165679Xerox Scan_12042024121011.PDF"
"20391","TD24041532","Item24041568","SUP199","3270","excl","1","1","2024-04-15","10266841","3270","bids/XTREME CAR HIRE.PDF"
"20392","TD24041512","Item240415695","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165726Xerox Scan_12042024121011.PDF"
"20393","TD24041531","Item240415329","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165763Xerox Scan_12042024121011.PDF"
"20394","TD24041587","Item240415483","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165766Xerox Scan_12042024121011.PDF"
"20395","TD24041581","Item240415565","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165767Xerox Scan_12042024121011.PDF"
"20396","TD24041520","Item240415639","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165813Xerox Scan_12042024121011.PDF"
"20397","TD24041575","Item240415731","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165816Xerox Scan_12042024121011.PDF"
"20398","TD24041567","Item24041597","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165817Xerox Scan_12042024121011.PDF"
"20399","TD24041561","Item240415576","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165818Xerox Scan_12042024121011.PDF"
"20400","TD24041553","Item240415324","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165819Xerox Scan_12042024121011.PDF"
"20401","TD24041510","Item240415438","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165856Xerox Scan_12042024121011.PDF"
"20402","TD24041529","Item240415592","SUP782","850","excl","1","1","2024-04-11","10267474","850","bids/1713165857Xerox Scan_12042024121011.PDF"
"20403","TD2404156","Item240415670","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166772Xerox Scan_12042024121220.PDF"
"20404","TD2404156","Item240415177","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166772Xerox Scan_12042024121220.PDF"
"20405","TD24041526","Item240415291","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166778Xerox Scan_12042024121220.PDF"
"20406","TD24041526","Item240415482","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166778Xerox Scan_12042024121220.PDF"
"20407","TD24041580","Item240415153","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166779Xerox Scan_12042024121220.PDF"
"20408","TD24041580","Item240415357","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166779Xerox Scan_12042024121220.PDF"
"20409","TD24041527","Item240415494","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166820Xerox Scan_12042024121220.PDF"
"20410","TD24041527","Item240415515","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166820Xerox Scan_12042024121220.PDF"
"20411","TD24041582","Item240415706","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166821Xerox Scan_12042024121220.PDF"
"20412","TD24041582","Item240415339","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166821Xerox Scan_12042024121220.PDF"
"20413","TD24041560","Item240415900","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166901Xerox Scan_12042024121220.PDF"
"20414","TD24041560","Item24041542","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166901Xerox Scan_12042024121220.PDF"
"20415","TD24041568","Item240415941","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166902Xerox Scan_12042024121220.PDF"
"20416","TD24041568","Item240415339","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166902Xerox Scan_12042024121220.PDF"
"20417","TD24041521","Item240415927","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166908Xerox Scan_12042024121220.PDF"
"20418","TD24041521","Item240415742","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166908Xerox Scan_12042024121220.PDF"
"20419","TD2404154","Item240415460","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166909Xerox Scan_12042024121220.PDF"
"20420","TD2404154","Item240415882","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166909Xerox Scan_12042024121220.PDF"
"20421","TD24041545","Item240415893","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713166910Xerox Scan_12042024121220.PDF"
"20422","TD24041545","Item240415467","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713166910Xerox Scan_12042024121220.PDF"
"20423","TD24041525","Item240415306","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167782Xerox Scan_12042024121220.PDF"
"20424","TD24041525","Item24041594","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167782Xerox Scan_12042024121220.PDF"
"20425","TD24041598","Item240415198","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167784Xerox Scan_12042024121220.PDF"
"20426","TD24041598","Item240415525","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167784Xerox Scan_12042024121220.PDF"
"20427","TD24041539","Item240415703","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167819Xerox Scan_12042024121220.PDF"
"20428","TD24041539","Item240415207","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167819Xerox Scan_12042024121220.PDF"
"20429","TD24041585","Item240415280","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167863Xerox Scan_12042024121220.PDF"
"20430","TD24041585","Item240415749","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167863Xerox Scan_12042024121220.PDF"
"20431","TD24041597","Item240415740","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167864Xerox Scan_12042024121220.PDF"
"20432","TD24041597","Item240415801","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167864Xerox Scan_12042024121220.PDF"
"20433","TD24041593","Item240415657","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167875Xerox Scan_12042024121220.PDF"
"20434","TD24041593","Item240415364","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167875Xerox Scan_12042024121220.PDF"
"20435","TD2404151","Item24041584","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167876Xerox Scan_12042024121220.PDF"
"20436","TD2404151","Item240415469","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167876Xerox Scan_12042024121220.PDF"
"20437","TD24041517","Item240415556","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167901Xerox Scan_12042024121220.PDF"
"20438","TD24041517","Item240415265","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167901Xerox Scan_12042024121220.PDF"
"20439","TD24041590","Item240415272","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167958Xerox Scan_12042024121220.PDF"
"20440","TD24041590","Item240415605","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167958Xerox Scan_12042024121220.PDF"
"20441","TD24041535","Item240415603","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713167968Xerox Scan_12042024121220.PDF"
"20442","TD24041535","Item240415412","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713167968Xerox Scan_12042024121220.PDF"
"20443","TD24041559","Item240415837","SUP31","7.5","excl","48","1","2024-04-10","10267473","624","bids/1713168008Xerox Scan_12042024121220.PDF"
"20444","TD24041559","Item240415398","SUP31","5.5","excl.","48","1","2024-04-10","10267473","624","bids/1713168008Xerox Scan_12042024121220.PDF"
"20445","TD24041552","Item24041527","SUP813","20","excl","3","1","2024-04-15","10267512","60","bids/1713170004Xerox Scan_12042024090618.PDF"
"20446","TD2404155","Item240415809","SUP96","3270","excl","1","1","2024-04-15","10267218","3270","bids/1713171132BISHEM DHURA.PDF"
"20447","TD24041513","Item240415915","SUP355","3270","excl","1","1","2024-04-15","10267101","3270","bids/ANNIE MAPFUNDE.PDF"
"20448","TD24041554","Item240415258","SUP647","356.04","excl","3","1","2024-04-15","10267186","1068.12","bids/1713172844Xerox Scan_12042024090947.PDF"
"20449","TD24041554","Item240415258","SUP249","360.8","excl","3","2","2024-04-15","10267186","1082.4","bids/Xerox Scan_12042024090958.PDF"
"20450","TD24041554","Item240415258","SUP967","260","excl","3","3","2024-04-15","10267186","780","bids/1713173379Xerox Scan_12042024091010.PDF"
"20451","TD24041530","Item240415404","SUP593","4620","excl","1","1","2024-04-15","10265941","4620","bids/1713176119Xerox Scan_12042024090834.PDF"
"20452","TD24041583","Item240415981","SUP683","3270","excl","1","1","2024-04-15","10266894","3270","bids/1713178129TREVOR TAPFUMANEYI.PDF"
"20453","TD24041516","Item240415814","SUP617","4","excl","2","1","2024-04-13","RQ2111134","8","bids/users_sections.json"
"20454","TD24041562","Item240415950","SUP700","4","excl","2","1","2024-04-13","RQ2111134","8","bids/1713181239users_sections.json"
"20455","TD24041524","Item240415801","SUP700","1","excl","12","1","2024-04-09","RQ354234","12","bids/1713181309users_sections.json"
"20456","TD24041595","Item240415920","SUP31","7.5","excl","48","1","2024-04-11","10267473","624","bids/1713181770Xerox Scan_12042024121220.PDF"
"20457","TD24041595","Item240415865","SUP31","5.5","excl.","48","1","2024-04-11","10267473","624","bids/1713181770Xerox Scan_12042024121220.PDF"
"20458","TD24041530","Item240415404","SUP528","9182","excl","1","2","2024-04-15","10265941","9182","bids/1713182308Xerox Scan_12042024090846.PDF"
