,document_id,sup_id,model,status,message
509,D22050975,ze309702,Committee,Success,SUCCESS
510,D22050975, ,DPApproval,Failed,DB finance_user empty
511,D22050975, ,DPApproval,Failed,GM DB finance_user empty
512,D22050978,ze281875,Committee,Success,SUCCESS
513,D22050978,ze309702,Committee,Success,SUCCESS
514,D22050978, ,DPApproval,Failed,DB finance_user empty
515,D22050978, ,DPApproval,Failed,GM DB finance_user empty
516,D22051211,ze346373,Committee,Success,SUCCESS
517,D22051211,ze309702,Committee,Success,SUCCESS
518,D22051211, ,DPApproval,Failed,DB finance_user empty
519,D22051211, ,DPApproval,Failed,GM DB finance_user empty
520,D22051218,ze296538,Committee,Success,SUCCESS
521,D22051218,ze309702,Committee,Success,SUCCESS
522,D22051218, ,DPApproval,Failed,DB finance_user empty
523,D22051218, ,DPApproval,Failed,GM DB finance_user empty
524,D22051272,ze296538,Committee,Success,SUCCESS
525,D22051272,ze309702,Committee,Success,SUCCESS
526,D22051272, ,DPApproval,Failed,DB finance_user empty
527,D22051272, ,DPApproval,Failed,GM DB finance_user empty
528,D22051299,ze346373,Committee,Success,SUCCESS
529,D22051299,ze309702,Committee,Success,SUCCESS
530,D22051299, ,DPApproval,Failed,DB finance_user empty
531,D22051299, ,DPApproval,Failed,GM DB finance_user empty
532,D22051383,ze296538,Committee,Success,SUCCESS
533,D22051383,ze309702,Committee,Success,SUCCESS
534,D22051383, ,DPApproval,Failed,DB finance_user empty
535,D22051383, ,DPApproval,Failed,GM DB finance_user empty
536,D22051769,ze281875,Committee,Success,SUCCESS
537,D22051769,ze309702,Committee,Success,SUCCESS
538,D22051769, ,DPApproval,Failed,DB finance_user empty
539,D22051769, ,DPApproval,Failed,GM DB finance_user empty
540,D22051782,ze293091,Committee,Success,SUCCESS
541,D22051782,ze309702,Committee,Success,SUCCESS
542,D22051782, ,DPApproval,Failed,DB finance_user empty
543,D22051782, ,DPApproval,Failed,GM DB finance_user empty
544,D22051861,ze296538,Committee,Success,SUCCESS
545,D22051861,ze309702,Committee,Success,SUCCESS
546,D22051861, ,DPApproval,Failed,DB finance_user empty
547,D22051861, ,DPApproval,Failed,GM DB finance_user empty
548,D22051873,ze296538,Committee,Success,SUCCESS
549,D22051873,ze309702,Committee,Success,SUCCESS
550,D22051873, ,DPApproval,Failed,DB finance_user empty
551,D22051873, ,DPApproval,Failed,GM DB finance_user empty
552,D22051880,ze296538,Committee,Success,SUCCESS
553,D22051880,ze309702,Committee,Success,SUCCESS
554,D22051880, ,DPApproval,Failed,DB finance_user empty
555,D22051880, ,DPApproval,Failed,GM DB finance_user empty
556,D22051887,ze296538,Committee,Success,SUCCESS
557,D22051887,ze309702,Committee,Success,SUCCESS
558,D22051887, ,DPApproval,Failed,DB finance_user empty
559,D22051887, ,DPApproval,Failed,GM DB finance_user empty
560,D22051967,ze293180,Committee,Success,SUCCESS
561,D22051967,ze234001,Committee,Success,SUCCESS
562,D22051967, ,DPApproval,Failed,DB finance_user empty
563,D22051967, ,DPApproval,Failed,GM DB finance_user empty
564,D22051980,ze293180,Committee,Success,SUCCESS
565,D22051980,ze234001,Committee,Success,SUCCESS
566,D22051980, ,DPApproval,Failed,DB finance_user empty
567,D22051980, ,DPApproval,Failed,GM DB finance_user empty
568,D22052722,ze281875,Committee,Success,SUCCESS
569,D22052722,ze309702,Committee,Success,SUCCESS
570,D22052722, ,DPApproval,Failed,DB finance_user empty
571,D22052722, ,DPApproval,Failed,GM DB finance_user empty
572,D22052737,ze281875,Committee,Success,SUCCESS
573,D22052737,ze309702,Committee,Success,SUCCESS
574,D22052737, ,DPApproval,Failed,DB finance_user empty
575,D22052737, ,DPApproval,Failed,GM DB finance_user empty
576,D22052745,ze281875,Committee,Success,SUCCESS
577,D22052745,ze309702,Committee,Success,SUCCESS
578,D22052745, ,DPApproval,Failed,DB finance_user empty
579,D22052745, ,DPApproval,Failed,GM DB finance_user empty
580,D22052750,ze281875,Committee,Success,SUCCESS
581,D22052750,ze309702,Committee,Success,SUCCESS
582,D22052750, ,DPApproval,Failed,DB finance_user empty
583,D22052750, ,DPApproval,Failed,GM DB finance_user empty
584,D2205276,ze281875,Committee,Success,SUCCESS
585,D2205276,ze309702,Committee,Success,SUCCESS
586,D2205276, ,DPApproval,Failed,DB finance_user empty
587,D2205276, ,DPApproval,Failed,GM DB finance_user empty
588,D22052761,ze281875,Committee,Success,SUCCESS
589,D22052761,ze309702,Committee,Success,SUCCESS
590,D22052761, ,DPApproval,Failed,DB finance_user empty
591,D22052761, ,DPApproval,Failed,GM DB finance_user empty
592,D22052770,ze281875,Committee,Success,SUCCESS
593,D22052770,ze309702,Committee,Success,SUCCESS
594,D22052770, ,DPApproval,Failed,DB finance_user empty
595,D22052770, ,DPApproval,Failed,GM DB finance_user empty
596,D22052780,ze281875,Committee,Success,SUCCESS
597,D22052780,ze309702,Committee,Success,SUCCESS
598,D22052780, ,DPApproval,Failed,DB finance_user empty
599,D22052780, ,DPApproval,Failed,GM DB finance_user empty
600,D22052798,ze281875,Committee,Success,SUCCESS
601,D22052798,ze309702,Committee,Success,SUCCESS
602,D22052798, ,DPApproval,Failed,DB finance_user empty
603,D22052798, ,DPApproval,Failed,GM DB finance_user empty
604,D22053016,ze296538,Committee,Success,SUCCESS
605,D22053016,ze309702,Committee,Success,SUCCESS
606,D22053016, ,DPApproval,Failed,DB finance_user empty
607,D22053016, ,DPApproval,Failed,GM DB finance_user empty
608,D22053040,ze296538,Committee,Success,SUCCESS
609,D22053040,ze309702,Committee,Success,SUCCESS
610,D22053040, ,DPApproval,Failed,DB finance_user empty
611,D22053040, ,DPApproval,Failed,GM DB finance_user empty
612,D22053054,ze296538,Committee,Success,SUCCESS
613,D22053054,ze309702,Committee,Success,SUCCESS
614,D22053054, ,DPApproval,Failed,DB finance_user empty
615,D22053054, ,DPApproval,Failed,GM DB finance_user empty
616,D22053071,ze296538,Committee,Success,SUCCESS
617,D22053071,ze309702,Committee,Success,SUCCESS
618,D22053071, ,DPApproval,Failed,DB finance_user empty
619,D22053071, ,DPApproval,Failed,GM DB finance_user empty
620,D22053076,ze296538,Committee,Success,SUCCESS
621,D22053076,ze309702,Committee,Success,SUCCESS
622,D22053076, ,DPApproval,Failed,DB finance_user empty
623,D22053076, ,DPApproval,Failed,GM DB finance_user empty
624,D22053080,ze296538,Committee,Success,SUCCESS
625,D22053080,ze309702,Committee,Success,SUCCESS
626,D22053080, ,DPApproval,Failed,DB finance_user empty
627,D22053080, ,DPApproval,Failed,GM DB finance_user empty
628,D22053098,ze296538,Committee,Success,SUCCESS
629,D22053098,ze309702,Committee,Success,SUCCESS
630,D22053098, ,DPApproval,Failed,DB finance_user empty
631,D22053098, ,DPApproval,Failed,GM DB finance_user empty
632,D22060281,ze296538,Committee,Success,SUCCESS
633,D22060281,ze309702,Committee,Success,SUCCESS
634,D22060281, ,DPApproval,Failed,DB finance_user empty
635,D22060281, ,DPApproval,Failed,GM DB finance_user empty
636,D22060323,ze293091,Committee,Success,SUCCESS
637,D22060323,ze309702,Committee,Success,SUCCESS
638,D22060323, ,DPApproval,Failed,DB finance_user empty
639,D22060323, ,DPApproval,Failed,GM DB finance_user empty
640,D22060994,ze293091,Committee,Success,SUCCESS
641,D22060994,ze309702,Committee,Success,SUCCESS
642,D22060994, ,DPApproval,Failed,DB finance_user empty
